open,high,low,close,tick_volume,spread,real_volume,hh,lh,ll,hl,hh_signal,lh_signal,ll_signal,hl_signal,MACD1,MACD_signal,MACD_hist,TotalSignal,vwap,prev_high,prev_low,prev_close,prev_open,prev_real_volume,OO,OC,upt,dt,supertrend_14,closest_pivot,distancebetweenpivot,ADX,PLUS_DI,MINUS_DI,ADX_signal,Chaikin,TP,sma,mad,CCI,14EMA,21EMA,30EMA,50EMA,200SMA,4SMA,ATR,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,Bollinger_Bands_Above_Upper_BB,Bollinger_Bands_Below_Lower_BB,RSI_Over_70,"50EMA/200SMA_Cross, 50EMA>200SMA",RSI_Under_30,VWAP_Cross_From_Above,VWAP_Cross_From_Below,SUPER_UP,SUPER_DOWN,PIVOTS,HIGH,LOW,ADX_UP,ADX_DOWN,DOJI,Direction,Chaiken_Signal,"14EMA/21EMA_Cross, 14EMA>21EMA",MACD_Signal,green body> 500,red body> 500,slope_signal,slope_vwap,HIGH2,LOW2,Low_Signal,High_Signal,upper,lower,High_break,Low_break,Superup_close,Superdown_close,slope,Linreg,Linreg_signal,garman_klass_vol,prev_volatility,volatility_breakout_signal,long_signal1,short_signal1,German_signal,Exit Loss,Exit Price,Exit,Long_lost,Short_lost
67562.94,67594.6,67355.3,67393.09,363,4500,0,0,0,1,0,0,1,1,0,-46.48792532617517,-30.61679855280879,-15.871126773366383,0,67726.36085266931,67725.5,67562.94,67562.94,67713.44,0.0,-150.5,0.0,,67702.14649358281,67702.14649358281,67557.96,36.63999999999942,14.905869881594363,11.469549807512148,46.962486866461546,,-140.01162924035452,67447.66333333334,67716.1119047619,54.07374149659985,-330.9660277474169,67677.26271859661,67702.2539463108,67717.89858814242,67728.44985466768,67715.2034,67599.41249999999,75.65214285714215,25.29561304919737,67920.68116080598,67727.2305,67533.77983919403,-46.487925326189725,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,67830.13,67562.94,0,1,0,0,-87.67419178409703,67612.46259340658,0,3.841334195168063e-06,9.750680344190684e-07,True,0,1,1,67241.78571428571,67620.04642857143,1,67241.78571428571,67544.39428571428
67687.5,68297.58,67687.5,68229.03,984,4500,0,1,0,0,0,0,1,1,0,5.771506945762667,48.889744652723614,-43.11823770696095,0,67761.28739270386,67702.17,67589.53,67687.5,67593.92,0.0,93.58000000000175,0.0,67629.38036337214,,67629.38036337214,68281.79,15.790000000008149,28.331013353908908,43.346578286183636,16.656114219157097,,392.7959135419733,68071.37000000001,67606.81999999999,134.15047619047775,230.86015703758997,67679.05893808113,67675.92335308561,67684.14379934508,67698.98234398238,67694.97315,67757.8825,143.64071428571438,74.66114670412654,68016.84511652376,67655.3175,67293.78988347625,5.771506945733563,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,1.0,1,1,0,1,1,1,0,0,0,67818.6,67393.09,1,0,0,0,88.72966854689348,67677.27035164839,1,1.572644986978189e-05,6.469699322485699e-07,True,1,0,1,68516.31142857143,67798.10785714285,-1,67941.74857142857,68516.31142857143
68232.95,68282.5,68027.63,68122.5,545,4500,0,0,0,0,0,0,1,1,0,40.1709285084944,66.63133297236428,-26.460404463869878,0,67785.89192600924,68297.58,67687.5,68229.03,67687.5,0.0,545.4499999999971,3.9199999999982538,67765.14200581399,,67765.14200581399,68281.79,0.7100000000064028,29.484663160037066,36.6741132221896,14.092190038210983,,411.7971423269846,68144.21,67633.58738095239,167.09329931973272,203.7275466765985,67738.18441300365,67716.52123007782,67712.42484454862,67715.59087951249,67694.9289,67909.1325,157.6478571428566,68.12767419185457,68087.18320654223,67672.3655,67257.54779345776,40.1709285084944,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,0,1,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0,68229.03,67393.09,0,0,0,0,88.48509282778657,67809.80696703296,1,5.978343619373571e-06,1.572644986978189e-05,False,0,0,1,68437.79571428572,67649.55642857144,-1,67807.20428571428,68437.79571428572
67856.78,67856.78,67536.24,67672.51,795,4500,0,0,0,0,0,1,0,1,0,-8.679587497841567,-52.73047764665401,44.05089014881244,0,67892.61851435872,68025.25,67840.51,67856.78,67992.28,0.0,-135.5,0.0,,68168.08869775974,68168.08869775974,67767.1,89.67999999999302,19.410571282381632,19.89635890249881,36.98869803861148,,-85.67141932444792,67688.51000000001,68020.26333333334,88.93809523809303,-248.677339330015,67960.79534897722,67967.37018131393,67951.30506305462,67906.76215324605,67700.33224999999,67857.4875,144.39142857142932,37.25762935804995,68325.56503965717,68052.9895,67780.41396034282,-8.679587497812463,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,68323.17,67856.78,0,1,0,0,-87.26890056737892,67866.99123076921,0,8.353527792162837e-06,2.160457792749577e-06,True,0,1,1,0.0,0.0,0,67383.72714285714,67961.29285714285
67669.2,67669.2,67435.94,67567.51,434,4500,0,0,0,0,1,1,0,1,0,-38.641258633419056,-66.1537190257852,27.51246039236614,0,67883.39828987779,67856.78,67536.24,67672.51,67856.78,0.0,-187.58000000000175,-3.3099999999976717,,68040.0241179091,68040.0241179091,67767.1,97.90000000000873,20.20097319690689,17.57566232878189,37.3944969553496,,-80.71042863184266,67557.55,67975.39976190476,122.72268707482726,-226.98859891052948,67908.35730244692,67931.01925573994,67926.54409124465,67893.4581472364,67703.50445,67772.58,151.78142857142873,34.06301947603744,68377.53689579423,68028.99,67680.44310420578,-38.64125863338995,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,68323.17,67672.51,0,1,0,0,-87.30278483285848,67788.2496923077,0,5.087999441224394e-06,8.353527792162837e-06,False,0,0,1,0.0,0.0,0,67263.94714285714,67871.07285714285
67803.93,68232.5,67761.31,68094.81,1097,4500,0,0,0,0,0,0,1,0,1,4.848738858272554,16.870136476604763,-12.02139761833221,0,67812.78139402707,67844.57,67603.33,67797.3,67627.09,0.0,176.8399999999965,6.629999999990105,67498.41133764849,,67498.41133764849,68281.79,49.2899999999936,21.578570449771867,35.30532829078748,21.658105190040306,,359.90784894705575,68029.54,67811.55238095237,75.41809523809727,192.69258777523441,67816.88365912695,67813.7215355557,67817.24677740164,67822.60848186295,67744.69945,67796.2125,156.0857142857151,62.4813530478314,68013.9317005485,67805.65800000001,67597.38429945151,4.848738858272554,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,67909.56,67635.65,1,0,0,0,86.8418378401228,67814.29571428572,1,1.6930656779518435e-05,3.903389640837258e-06,True,1,0,1,67782.63857142857,68563.06714285714,1,67782.63857142857,68406.98142857142
68071.66,68305.61,68060.76,68138.08,1225,4500,0,0,0,0,0,0,1,0,1,29.847443301041494,33.495072735498965,-3.647629434457471,0,67849.33347550908,68232.5,67761.31,68094.81,67803.93,0.0,267.7300000000105,-23.14999999999418,67668.95424847193,,67668.95424847193,68281.79,23.820000000006985,21.77160015466237,33.877963961993565,18.85795660103303,,243.64196338564216,68168.15000000001,67839.04452380953,97.3454761904785,225.3865915292678,67859.70983791004,67843.20866868699,67837.94569498864,67834.97991394675,67749.30635,67921.82,166.45785714285844,63.87973486462834,68074.95784273272,67829.05799999999,67583.15815726726,29.847443301041494,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,68094.81,67635.65,1,0,0,0,88.17601901010856,67881.9396703297,1,6.080457143620291e-06,1.6930656779518435e-05,False,0,0,1,67805.16428571429,68637.45357142857,1,67805.16428571429,68470.99571428572
68161.18,68313.85,68120.02,68138.75,541,4500,0,0,0,0,0,0,1,0,1,49.14662833965849,42.23540621929277,6.911222120365721,0,67863.01645547496,68305.61,68060.76,68138.08,68071.66,0.0,89.51999999998952,23.09999999999127,67698.2202985738,,67698.2202985738,68281.79,32.060000000012224,22.253498092038758,30.465187827449373,16.769765718359192,,35.06045500870823,68190.87333333334,67866.175,119.63571428571802,180.93723671727787,67896.91519285536,67870.07606244272,67857.3524243442,67846.89246634099,67752.6326,68042.235,173.81500000000128,63.902170185450885,68123.29359917686,67852.17199999999,67581.05040082312,49.14662833967304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,1,1.0,1,0,0,1,1,1,0,0,0,68138.08,67635.65,1,0,0,0,88.09742245353412,67943.15263736261,1,3.994870605072387e-06,6.080457143620291e-06,False,0,0,1,67791.12,68660.195,1,67791.12,68486.38
68138.31,68523.92,68101.05,68448.71,967,5340,0,0,0,0,0,0,1,0,1,88.43315076777071,65.21754291792399,23.215607849846723,1,67908.65430056406,68313.85,68120.02,68138.75,68161.18,0.0,-22.869999999995343,-0.4400000000023283,67743.77727866887,,67743.77727866887,68477.51,46.41000000000349,22.784055105097625,32.976691792332915,14.604309282105918,,144.779996878955,68357.89333333333,67900.38142857143,163.56156462585204,186.47897946295416,67970.48783380799,67922.6791476752,67895.50452599941,67870.49315393546,67757.2886,68205.0875,194.60928571428667,72.43292673293158,68263.32509149275,67884.903,67506.48090850726,88.43315076777071,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,68138.75,67635.65,1,0,0,0,88.59297802467337,68079.25474725272,1,1.1179568530363115e-05,3.994870605072387e-06,True,1,0,1,68059.49142857143,69032.53785714286,1,68059.49142857143,68837.92857142858
68450.86,68697.57,68424.48,68655.51,1078,4500,0,1,0,0,0,0,1,0,1,134.7022706100979,89.18933020820094,45.51294040189696,0,67968.34516978054,68523.92,68101.05,68448.71,68138.31,0.0,312.5500000000029,2.1499999999941792,67975.61312675761,,67975.61312675761,68694.38,3.1900000000023283,23.954168628032722,34.666933445471386,12.707824153780853,,413.8490464611168,68592.52,67950.71547619047,226.48561224489615,188.9169375037566,68061.8241226336,67989.30013425018,67944.53713722526,67901.27812829094,67762.74560000001,68345.2625,207.67714285714464,76.43435748806218,68436.25134992064,67925.34049999999,67414.42965007934,134.7022706100979,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,68448.71,67635.65,1,0,0,0,88.36546501666301,68244.04268131872,1,4.490224602720297e-06,1.1179568530363115e-05,False,0,0,1,0.0,0.0,0,68240.1557142857,69070.86428571428
68629.76,68766.22,68550.32,68591.06,524,5340,0,0,0,0,0,0,1,0,1,164.27662637704634,95.01094878011949,69.26567759692685,0,67991.63253568369,68697.57,68424.48,68655.51,68450.86,0.0,178.89999999999418,-25.75,68068.70558497378,,68068.70558497378,68694.38,71.83999999999651,25.567950855249546,33.01289047211801,11.27452989413367,,382.495198295117,68635.86666666667,68005.8019047619,277.14741496598646,151.55947770782151,68132.38890628245,68044.00557659107,67986.24828966234,67928.32839776973,67768.01475,68458.50749999999,217.35857142857276,72.88367390384677,68551.67357746887,67965.381,67379.08842253112,164.27662637704634,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,0,1,1.0,1,0,0,1,1,1,0,0,0,68655.51,67635.65,0,0,0,0,87.97705966461784,68378.3698681319,1,4.8212322974712445e-06,4.490224602720297e-06,True,0,0,1,0.0,0.0,0,68156.34285714285,69025.77714285714
68771.3,69063.69,68673.26,69063.69,983,5340,0,0,0,0,0,1,0,0,1,209.0620444657252,45.52412485089192,163.53791961483327,0,68198.34711970235,68841.5,68575.32,68798.65,68643.3,0.0,128.0,-27.34999999999127,68225.48326049504,,68225.48326049504,68996.51,67.18000000000757,28.058227598107326,31.750569721844407,9.00398571001614,,819.8006017072985,68933.54666666668,68482.64714285715,162.59537414966326,184.8759130521086,68569.86009989862,68460.51985761776,68356.41012109566,68211.28367888155,67837.2122,68817.5025,216.20285714285896,75.38806041446455,68922.45771591832,68486.20550000001,68049.9532840817,209.0620444657252,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,68798.65,68138.08,1,0,0,0,88.17583759875312,68784.03351648356,1,9.116853445752134e-06,5.530090496396519e-06,True,1,0,1,68631.28428571428,69712.29857142858,1,68631.28428571428,69496.09571428572
69040.69,69181.26,68887.36,69132.78,1263,4500,0,1,0,0,0,1,0,0,1,235.47347376744437,57.54844332208887,177.9250304453555,0,68246.23272904324,69063.69,68673.26,69063.69,68771.3,0.0,269.3899999999994,-23.0,68375.40437646203,,68375.40437646203,69191.0,9.740000000005239,30.06173937059863,33.174570461435884,8.312646103267452,,1138.7848122969444,69067.13333333333,68539.11404761905,197.69319727891187,178.06017707641416,68644.91608657881,68521.63441601615,68406.4985003798,68247.42078951365,67844.52045,68916.5925,217.45642857142957,76.60181172314236,69028.36153073999,68535.907,68043.45246926002,235.47347376744437,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69063.69,68138.75,1,0,0,0,87.68837669508665,68900.20995604392,1,8.375979947310928e-06,9.116853445752134e-06,False,0,0,1,68697.86714285714,69785.14928571429,1,68697.86714285714,69567.69285714286
69179.91,69414.9,69145.11,69366.2,921,5340,0,0,0,0,0,1,0,1,0,134.66694889837527,-3.860541556530677,138.52749045490594,0,68549.19697902311,69213.31,69003.26,69209.91,69055.89,0.0,124.02000000000407,-30.0,68667.01838605906,,68667.01838605906,69586.29,171.38999999999942,22.721964479626266,28.706952638175505,16.18298377272098,,695.1383768207525,69308.73666666668,69062.03857142858,70.84551020408357,232.14653455332012,69098.67293966799,69032.94327180184,68939.04807256874,68744.95393800794,68006.26455,69175.9875,193.8092857142848,64.51388187193055,69335.21161709334,69072.307,68809.40238290666,134.66694889838982,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69260.15,68831.76,1,0,0,0,85.35085329893658,69172.86769230773,1,4.788772359129153e-06,2.7017245956488805e-06,True,1,0,1,68978.58142857143,69947.62785714286,1,68978.58142857143,69753.81857142856
69341.9,69732.55,69226.75,69618.4,1842,4500,0,0,0,0,0,1,0,1,0,164.77464364020852,20.997722548242052,143.77692109196647,0,68597.20009798187,69414.9,69145.11,69366.2,69179.91,0.0,161.9899999999907,-24.30000000000291,68806.36916032177,,68806.36916032177,69851.49,118.94000000000233,23.17243406337424,34.05441292649593,13.339188144680811,,1032.3350024962856,69525.9,69095.30214285714,106.03561224489802,270.7253082410058,69167.96988104559,69086.16661072895,68982.8772291772,68779.20672475272,68016.0496,69311.955,218.33285714285634,70.0567618039818,69452.70895819408,69109.539,68766.36904180593,164.77464364022308,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69366.2,68873.76,1,0,0,0,88.31491322800993,69292.56472527467,1,2.0380490601188504e-05,4.788772359129153e-06,True,1,0,1,0.0,0.0,0,69181.73428571428,70055.06571428571
69593.3,69704.72,69419.55,69699.48,1334,4660,0,0,0,0,0,1,0,1,0,192.95343987793603,39.34121502877565,153.61222484916038,0,68631.91142863888,69732.55,69226.75,69618.4,69341.9,0.0,251.40000000000873,-25.09999999999127,68876.70554963367,,68876.70554963367,69586.29,118.43000000000757,24.639324952101248,31.11662252304624,12.18844920797275,,1485.2862772337103,69607.91666666667,69141.31000000001,145.6390476190541,213.59045956189598,69238.83789690617,69141.92237338996,69029.10966600447,68815.29587280162,68026.52285000001,69473.4975,221.8785714285706,71.5929903712808,69565.77553511302,69150.8055,68735.83546488699,192.9534398779506,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,1,1.0,1,0,0,1,1,0,0,0,0,69618.4,68874.15,1,0,0,0,88.58157267430731,69409.1984615385,1,7.505119144015267e-06,2.0380490601188504e-05,False,0,0,1,0.0,0.0,0,69255.72285714286,70143.23714285714
69657.48,69959.35,69624.5,69952.49,1745,4500,0,0,0,0,0,1,0,1,0,241.80559229878418,56.026935208081625,185.77865709070255,0,68730.0489327834,69665.22,69434.55,69658.16,69474.95,0.0,182.52999999999884,-0.680000000007567,69082.14169279845,,69082.14169279845,70059.71,100.36000000000058,28.251374666440512,30.70682813523195,9.496189050513525,,1668.0658306510813,69845.44666666667,69279.41571428571,250.52843537415174,150.62320877484868,69408.09566207492,69284.79809420733,69152.9495150946,68916.25265319702,68057.23505,69701.27,249.24642857142837,71.61439370861235,69823.42677552576,69231.41649999999,68639.40622447422,241.80559229878418,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,1.0,1,0,0,1,1,0,0,0,0,69699.48,68881.3,1,0,0,0,87.25812634283005,69683.06771428573,1,4.610102880080399e-06,2.8207000412025734e-06,True,1,0,1,70450.98285714287,69204.75071428572,-1,69453.99714285714,70450.98285714287
69042.76,69044.51,68772.87,68837.79,998,7281,0,0,0,1,0,1,0,1,0,-62.446456885372754,-30.808383675480254,-31.6380732098925,0,69074.82964233999,69143.29,69007.56,69042.76,69103.32,0.0,-60.560000000012224,0.0,,69626.29045009713,69626.29045009713,68996.51,48.0,12.026003812042326,21.502464848508605,35.415724120899675,,-35.37277813084074,68885.05666666666,69125.77142857143,109.05612244897722,-147.15038856401412,69095.32468958868,69130.37483384716,69147.35325608337,69105.6758922171,68312.52979999999,68996.43,197.53857142857098,40.413422575094174,69450.01837971353,69155.921,68861.82362028648,-62.446456885387306,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,69409.58,68987.43,0,1,0,0,-83.89693463838253,69021.4557582417,0,4.355105209670198e-06,1.6335794758901474e-06,True,0,1,1,68442.71285714285,69430.4057142857,1,68442.71285714285,69232.86714285714
68925.52,68929.32,68670.31,68835.87,801,5340,0,0,0,0,1,0,1,1,0,-28.389049982317374,-34.905887645494346,6.516837663176975,0,69017.99700829749,69029.86,68852.49,68925.52,68962.12,0.0,-36.59999999999127,0.0,,69322.66106324075,69322.66106324075,68996.51,67.18999999998778,12.994169067128661,14.763001225150186,34.35135626825932,,101.97763967932406,68811.83333333333,69093.04619047619,90.84190476190477,-206.37528306634596,69043.04003265985,69057.57772990374,69065.73442755236,69065.37436080303,68516.00110000001,68951.92749999999,159.13214285714432,38.530631847533655,69350.54465925929,69111.446,68872.3473407407,-28.389049982317374,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,69305.32,68925.52,0,1,0,0,-86.37365107439359,68964.11716483512,0,6.432092485498683e-06,3.2007189432955195e-06,True,0,1,1,0.0,0.0,0,68517.6057142857,69154.13428571429
68751.42,68752.49,68542.6,68672.71,1186,5340,0,0,0,1,0,0,1,0,1,-61.70159339874226,-27.26597426245283,-34.43561913628943,0,68984.61193333335,68862.06,68622.3,68752.55,68779.84,0.0,-28.419999999998254,-1.1300000000046566,,69187.94162790795,69187.94162790795,68694.38,58.11000000000058,20.514855807029686,11.901784234622195,31.861617100674856,,362.6101024718082,68655.93333333335,68911.24595238095,87.42795918367275,-194.6841883164862,68920.83983414409,68953.38252527117,68979.79958767304,69007.62081551005,68591.02705,68825.85,182.47428571428358,34.143283172791,69207.64031782714,68957.601,68707.56168217285,-61.70159339874226,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,69201.77,68752.55,0,1,0,0,-87.77009110554033,68892.40360439563,0,4.167277925739483e-06,6.02160066265879e-06,False,0,0,1,68307.76142857144,69220.13285714286,1,68307.76142857144,69037.65857142858
68861.06,69163.55,68860.56,69138.8,637,17100,0,0,0,0,0,0,1,1,0,7.159108832638594,29.941630124616196,-22.782521291977602,0,68963.60855916525,68978.01,68795.49,68860.56,68972.56,0.0,-111.5,0.5,,69155.06210697758,69155.06210697758,69191.0,27.44999999999709,19.31479332884914,23.20263291033612,18.684358183758867,,359.1100029679001,69054.30333333333,68870.17452380953,62.25673469388026,197.17150326966677,68927.61466336666,68922.55453724286,68931.09932983543,68955.8985177892,68686.44140000001,68987.91500000001,176.53428571428336,60.40520130051445,69135.28987188434,68877.758,68620.22612811567,7.159108832624042,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,0,0,0,0,69083.61,68672.71,1,0,0,1,86.3484067707389,68996.44349450553,1,3.378887843752482e-06,2.4898525365694944e-06,True,1,0,1,68785.73142857144,69668.40285714285,1,68785.73142857144,69491.86857142857
69137.09,69364.88,69119.62,69340.29,816,17400,0,0,0,0,0,0,1,1,0,39.08226468101202,49.4918287783917,-10.409564097379677,0,68972.70698309803,69163.55,68860.56,69138.8,68861.06,0.0,276.02999999999884,-1.7100000000064028,68685.05367844371,,68685.05367844371,69191.0,173.88000000000466,18.78447418050574,29.464560655335898,17.217191554338825,,579.6442298539914,69274.93,68915.69809523808,82.77727891156663,289.3160292980777,68982.63804158445,68960.53048840261,68957.49872791057,68970.97269356217,68695.15535,69080.485,177.89357142857003,66.95891771568621,69209.57038003692,68890.59199999999,68571.61361996306,39.08226468099747,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69138.8,68672.71,1,0,0,0,87.5257573965239,69077.2235604396,1,2.9459752900958835e-06,3.378887843752482e-06,False,0,0,1,68984.50285714286,69873.97071428571,1,68984.50285714286,69696.07714285713
69338.05,69541.33,69177.5,69525.5,988,4500,0,0,0,0,0,0,1,1,0,78.42248918124824,71.06564262290233,7.3568465583459055,0,68988.41431106384,69364.88,69119.62,69340.29,69137.09,0.0,200.9600000000064,-2.2399999999906868,68766.5990998808,,68766.5990998808,69586.29,44.95999999999185,19.36958814658666,32.055822247197035,14.878540589519599,,904.1759803988389,69414.77666666667,68962.36761904761,125.25278911564965,240.79785677870933,69055.01963603985,69011.89135309328,68994.14397127119,68992.71886244208,68704.34535,69216.2875,191.1514285714272,71.61051987779946,69334.95065587887,68913.40449999999,68491.85834412111,78.42248918121913,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69340.29,68672.71,1,0,0,0,88.31286703060383,69198.88534065925,1,1.0942475758977134e-05,2.9459752900958835e-06,True,1,0,1,69143.19714285714,70098.95428571428,1,69143.19714285714,69907.80285714286
69525.5,69808.25,69489.73,69505.5,956,4500,0,0,0,0,0,0,1,1,0,106.75545721781964,79.51888852757898,27.236568690240656,1,69002.25073501836,69541.33,69177.5,69525.5,69338.05,0.0,187.4499999999971,0.0,69031.99115988873,,69031.99115988873,69851.49,43.24000000000524,20.660469576308564,36.75901464681701,12.779350521118918,,680.6795611785055,69601.15999999999,69019.99738095238,180.74006802721019,214.36405898298685,69115.08368456787,69056.76486644843,69027.13468280208,69012.82792666004,68710.72769999999,69377.5225,206.65428571428492,70.45700624306158,69442.29893004238,68948.235,68454.17106995762,106.75545721779054,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,0,1,1.0,1,0,0,1,1,1,0,0,0,69525.5,68672.71,0,0,0,0,88.57886862304316,69294.46670329665,1,1.0425221588019592e-05,1.0942475758977134e-05,False,0,0,1,69092.19142857143,70125.46285714285,1,69092.19142857143,69918.80857142857
69506.59,69967.5,69506.59,69805.09,1426,4500,0,0,0,0,0,0,1,1,1,151.6359825203399,99.51953106407939,52.116451456260506,0,69033.06517239525,69808.25,69489.73,69505.5,69525.5,0.0,-18.910000000003492,1.0899999999965075,69068.77941589616,,69068.77941589616,70059.71,92.2100000000064,22.67044319450458,36.10630008853105,10.809317691607735,,661.3384489981327,69759.72666666667,69084.43476190475,244.6934693877556,183.98308884215038,69207.08452662549,69124.79442404403,69077.32534842774,69043.89702757534,68719.14065,69544.095,226.86642857142786,76.55044568379708,69616.44676988144,69000.862,68385.27723011855,151.63598252032534,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,69525.5,68672.71,1,0,0,0,88.62438829720655,69455.58997802193,1,1.474725847336502e-05,1.0425221588019592e-05,True,0,0,1,0.0,0.0,0,69351.35714285714,70258.82285714285
70078.4,70449.49,70063.4,70416.8,1779,4500,0,0,0,0,0,0,1,0,1,301.0710921101272,102.0666332875333,199.0044588225939,0,69223.04007480727,70150.45,69903.27,70059.0,69917.14,0.0,161.25999999999476,19.39999999999418,69376.40972203002,,69376.40972203002,70295.15,154.34000000001106,27.79323798552945,29.01070977881387,10.320224479682137,,1293.2192850362553,70309.89666666667,69556.42666666667,321.5776190476193,156.20282742965125,69669.64705581719,69508.36166030672,69383.28565316724,69248.99629334515,68783.43505000001,70051.27,352.5957142857161,78.29057749843052,70330.48808166831,69381.1635,68431.83891833168,301.07109211014176,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,1.0,1,0,0,1,1,0,0,0,0,70059.0,68860.56,1,0,0,0,88.85682291128816,70099.84956043959,1,6.135671549441132e-06,4.642666352119671e-06,True,1,0,1,69711.60857142857,71474.58714285716,1,69711.60857142857,71121.99142857143
70455.88,70874.46,70444.82,70800.46,2444,4500,0,0,0,0,0,0,1,0,1,389.44136920783785,130.04062604849446,259.4007431593434,0,69347.15410069069,70604.9,70314.81,70479.68,70421.79,0.0,34.09000000001106,-23.79999999998836,69752.95335785727,,69752.95335785727,70972.3,97.83999999999651,30.859893073901056,31.102898006303203,8.286937713512925,,1881.6620375891434,70706.58000000002,69793.05476190477,358.6673469387803,169.7999080749273,69914.0259219249,69706.09938868324,69540.88781926499,69356.20748186148,68807.6525,70438.985,378.6192857142877,82.36817944979404,70717.0303343812,69556.5185,68396.00666561881,389.4413692078524,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,1,1,1.0,1,0,0,1,1,1,0,0,0,70479.68,68860.56,1,0,0,0,88.92976303853028,70399.63134065931,1,9.290999805702849e-06,8.214436279643446e-06,True,1,0,1,0.0,0.0,0,70043.22142857143,71557.69857142858
70645.71,70980.82,70603.23,70971.48,607,4500,0,0,0,0,0,0,1,0,1,120.82384593770257,19.81931584851975,101.00453008918282,0,70496.70398043744,70821.14,70615.71,70648.01,70749.56,0.0,-103.84999999999127,-2.2999999999883585,70093.14258523623,,70093.14258523623,70972.3,8.520000000004075,18.115460359095948,26.352147029475244,13.97876371241327,,303.07660856784787,70851.84333333332,70585.54023809523,96.7026530612233,183.5889618385101,70620.06742170897,70562.3003746907,70479.03472769757,70274.25096641878,69290.9572,70768.23999999999,208.36571428571293,66.47854379434695,70855.15496563812,70543.34400000001,70231.5330343619,120.82384593771712,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1,0,0,0,1,1,1.0,1,0,0,1,1,0,0,0,0,70747.65,70235.41,1,0,0,0,87.55536432832967,70696.20984615383,1,6.048190295277485e-06,3.4222369410149765e-06,True,1,0,1,0.0,0.0,0,70554.74857142857,71388.21142857142
